,hour,station,interval,mu,sigma,ks_statistic,ks_pvalue,n_samples
1736,12,TLA,25-50,-1.9918199524100062,12.683341118885858,0.01958804539213682,0.5488813689122167,1639
1737,12,TLA,50-100,1.2411676870848711,16.006599640751457,0.020968320481012326,0.5830901760445182,1355
1738,12,TLA,100-150,23.17558538461538,18.69600141513301,0.17032109101011017,0.786976660021921,13
1739,12,TLA,150-250,,,,,0
1740,12,MER,0-25,-2.186125379224464,8.43712333781054,0.09028885652888657,3.346833378990141e-34,4758
1741,12,MER,25-50,-2.968015519741565,14.75225617343938,0.021544124523235175,0.5303583999882614,1393
1742,12,MER,50-100,0.8249703354800939,18.465773885883266,0.017563264207526852,0.661153697766677,1708
1743,12,MER,100-150,6.505115387755101,21.915724050879195,0.08742221543977557,0.41832713077085626,98
1744,12,MER,150-250,,,,,0
1745,12,XAL,0-25,0.18427729114561475,7.764686919096924,0.092541453512268,5.7019999350852045e-36,4766
1746,12,XAL,25-50,-1.2427625778665143,11.934029097704087,0.05186052166140487,0.00015449704702507255,1753
1747,12,XAL,50-100,0.5793350494722953,15.631081086372403,0.04634173045280032,0.002876125519029002,1516
1748,12,XAL,100-150,-16.278664999999997,0.29151499999999686,0.3413447460685429,0.9332490989253873,2
1749,12,XAL,150-250,,,,,0
1750,12,LLA,0-25,0.025880426324955474,7.59416180442023,0.0583938307826965,9.091445529057312e-14,4496
1751,12,LLA,25-50,-2.7308167872340428,11.621597810458507,0.021185645417570065,0.3478110553624647,1927
1752,12,LLA,50-100,1.5301766675585284,14.66672480976998,0.017330513035280548,0.7534171131898852,1495
1753,12,LLA,100-150,18.74138997727273,16.49989596340074,0.1014249230790224,0.7178384215371045,44
1754,12,LLA,150-250,,,,,0
1755,12,TLI,0-25,1.0950993825646884,8.481859646949049,0.0678154754123062,1.5120748093425633e-16,4027
1756,12,TLI,25-50,-3.9520764281871976,13.51897818297007,0.009465659961296086,0.9957701912935852,1859
1757,12,TLI,50-100,-4.51627691206544,18.57384468194788,0.02375658070997666,0.37337608257972876,1467
1758,12,TLI,100-150,6.350677050847457,21.948784509084643,0.10486470006815707,0.5021336161256333,59
1759,12,TLI,150-250,,,,,0
1760,12,UAX,0-25,1.0903128534136353,8.076457837225812,0.02974260029437381,0.006008201372278293,3271
1761,12,UAX,25-50,1.6228194417670683,12.715594275450943,0.04813471278600007,0.00018906436104919766,1992
1762,12,UAX,50-100,4.4809244343798245,19.095382702435845,0.03131153571210815,0.04336862517380169,1943
1763,12,UAX,100-150,22.31765831304348,24.206542792605653,0.08244481073211929,0.39369059972783726,115
1764,12,UAX,150-250,,,,,0
1765,12,BJU,0-25,2.5234759393943036,9.256320699722387,0.0389233378064997,0.0001349870924216698,3160
1766,12,BJU,25-50,1.3545158717639973,12.825950633874179,0.022366558931637637,0.37152260645027757,1661
1767,12,BJU,50-100,2.4821581486103232,18.331317642590296,0.018345988169292116,0.5865565713939709,1763
1768,12,BJU,100-150,13.605311257142857,20.93644734499105,0.08306353118273613,0.43993609160611147,105
1769,12,BJU,150-250,,,,,0
1770,12,MPA,0-25,,,,,0
1771,12,MPA,25-50,4.353973105668577,11.404454178249704,0.03912802505826579,3.58808198680859e-07,5063
1772,12,MPA,50-100,-6.067581256698045,15.385766400601346,0.02091910827108212,0.1757185830897806,2762
1773,12,MPA,100-150,8.5872262,16.578372132638894,0.3244683232022887,0.5674090049112354,5
1774,12,MPA,150-250,,,,,0
1775,12,MON,0-25,3.230226431438376,9.410306426652394,0.10088049576550912,1.9570859141780403e-31,3497
1776,12,MON,25-50,-1.152963201854193,12.897529025902127,0.015246225443662886,0.6337584403355745,2373
1777,12,MON,50-100,-1.5028863343717547,13.753809935877243,0.01667294388127505,0.6516590940865786,1926
1778,12,MON,100-150,22.018707999999997,10.282360441805954,0.23796193203093507,0.8798445119766485,5
1779,12,MON,150-250,,,,,0
1780,12,NEZ,0-25,0.81659241757423,8.729872095230752,0.04705305804930171,2.6252101161251786e-07,3570
1781,12,NEZ,25-50,-5.534245330827068,13.762945616079389,0.016693726047511903,0.6282998088186436,1995
1782,12,NEZ,50-100,-8.453793196512407,16.647476695551852,0.012052140213759555,0.9801521756444764,1491
1783,12,NEZ,100-150,,,,,1
1784,12,NEZ,150-250,,,,,0
1785,12,INN,0-25,7.160801760000001,7.730681589904069,0.09195817724993727,0.7570961355067813,50
1786,12,INN,25-50,3.3728885754504505,11.199058178115113,0.04003174375352847,1.2802276877941817e-06,4440
1787,12,INN,50-100,-3.5614030918803428,16.108800060320924,0.021105464700186927,0.5519318665023492,1404
1788,12,INN,100-150,,,,,0
1789,12,INN,150-250,,,,,0
1790,12,AJM,0-25,5.807410902428058,8.442765994430326,0.060076246712378656,0.0006245057854910918,1112
1791,12,AJM,25-50,3.3804528171455708,11.431387375254628,0.028203299272985816,0.0024161769420005977,4211
1792,12,AJM,50-100,3.8860378673469396,17.087796873073867,0.01437257002801573,0.7589602208702172,2156
1793,12,AJM,100-150,18.451900049999995,18.645794072446808,0.11428466716470931,0.3843641955011088,60
1794,12,AJM,150-250,,,,,0
1795,12,VIF,0-25,1.78061502492276,7.749576161666706,0.05315459723103583,5.602388563378553e-10,3884
1796,12,VIF,25-50,-5.203591305697446,12.673932642084006,0.03847916268674756,0.0010376179923821506,2545
1797,12,VIF,50-100,1.281592905468026,15.567917627729873,0.013039804756901474,0.9919068392516467,1079
1798,12,VIF,100-150,28.85935,27.760309999999997,0.3413447460685429,0.9332490989253873,2
1799,12,VIF,150-250,,,,,0
1800,13,UIZ,0-25,0.9629095397769468,8.162252270904618,0.06598520019087495,4.003131092600255e-15,3878
1801,13,UIZ,25-50,-3.0331144616402117,13.733430946870648,0.01764941447791113,0.7269576105926634,1512
1802,13,UIZ,50-100,-3.8717280476190483,16.79115882247782,0.02778502921209891,0.2798266812057204,1260
1803,13,UIZ,100-150,,,,,0
1804,13,UIZ,150-250,,,,,0
1805,13,AJU,0-25,7.71639501843318,8.939881344594893,0.08557280713697796,2.3189296670879858e-07,1085
1806,13,AJU,25-50,-0.20205693308702774,13.908879205724281,0.04876508676834623,1.7908445241956556e-05,2436
1807,13,AJU,50-100,-15.754166235006121,18.745226223617014,0.027333547178315598,0.5653789437391372,817
1808,13,AJU,100-150,,,,,0
1809,13,AJU,150-250,,,,,0
1810,13,ATI,0-25,2.796365595117814,8.014794359074358,0.06250710004064641,2.965729004694912e-11,3183
1811,13,ATI,25-50,3.207719523840627,12.134296165742704,0.018570926579783986,0.6594487840740104,1531
1812,13,ATI,50-100,7.233747853658537,15.439570649743493,0.02325740312421004,0.46991843019136426,1312
1813,13,ATI,100-150,28.238292451612903,17.191596473822504,0.09230328827856282,0.9323703061505342,31
1814,13,ATI,150-250,,,,,0
1815,13,CUA,0-25,-3.1473708844347357,9.363530798264486,0.02805783101374093,0.006145834540426914,3662
1816,13,CUA,25-50,-2.9797430369141433,11.843941896369858,0.017684242934223993,0.43295872893591913,2411
1817,13,CUA,50-100,2.0027581729323307,20.410641761539708,0.03388544926864434,0.036864123876917176,1729
1818,13,CUA,100-150,18.483167357142854,37.95245384770354,0.23832745047926363,0.3477212561323282,14
1819,13,CUA,150-250,,,,,0
1820,13,SFE,0-25,3.0958019263225385,8.434101390655592,0.07002192049638145,9.640876592434e-14,3119
1821,13,SFE,25-50,1.8990985872186497,12.241566440949363,0.010465035755090724,0.9454364680637724,2488
1822,13,SFE,50-100,4.709310808832425,18.63115139204545,0.032661913305848,0.05750625252855379,1653
1823,13,SFE,100-150,22.645068769230765,20.304412766677373,0.11967585683263399,0.808390086013134,26
1824,13,SFE,150-250,,,,,0
1825,13,SAG,0-25,0.716244667894905,8.192512061546,0.05873433029322245,8.428649081027365e-10,3121
1826,13,SAG,25-50,-2.1176604280303035,11.389516810417334,0.03995570500065693,0.028755099067495182,1320
1827,13,SAG,50-100,-3.62521793924783,13.784852347424502,0.014461568849603812,0.9796562068839351,1037
1828,13,SAG,100-150,,,,,0
1829,13,SAG,150-250,,,,,0
1830,13,CUT,0-25,3.9160352982215842,7.728357389666279,0.07088103280827823,1.0575758150284805e-18,4179
1831,13,CUT,25-50,-1.8360423888639423,13.310575425723068,0.011442339069378415,0.9292378505868888,2227
1832,13,CUT,50-100,-5.073894208768267,16.354363713494568,0.03081055495054197,0.1279555778124174,1437
1833,13,CUT,100-150,-0.8740280000000027,30.293652,0.3413447460685429,0.9332490989253873,2
1834,13,CUT,150-250,,,,,0
1835,13,PED,0-25,-2.383253096832461,9.332059715692722,0.062180664101980476,2.7786781924382047e-13,3820
1836,13,PED,25-50,-4.764123657342657,13.594217043262889,0.012923822729065892,0.9113142486980325,1859
1837,13,PED,50-100,-1.6084572549972986,19.260986836338184,0.015868784338899544,0.7334869318663625,1851
1838,13,PED,100-150,5.4075017999999995,22.890671800722085,0.03986758491573894,0.9261409341790119,180
1839,13,PED,150-250,,,,,0
1840,13,TAH,0-25,2.5115645674393337,7.849379776659302,0.05840310950407446,1.2547670313279735e-08,2761
1841,13,TAH,25-50,-2.9916179757229555,13.749787356111856,0.045436010632360524,1.8338683600789913e-05,2801
1842,13,TAH,50-100,-11.297328523624234,17.122779474107872,0.01594211387784983,0.7441225544423238,1799
1843,13,TAH,100-150,,,,,0
1844,13,TAH,150-250,,,,,0
1845,13,GAM,0-25,4.3012173836431975,9.07737933348767,0.058026076776028945,1.688841010460404e-11,3778
1846,13,GAM,25-50,-2.039203589682915,14.102833917375118,0.017206591804130977,0.5530550245221287,2113
1847,13,GAM,50-100,-5.696444823939882,17.612178039221437,0.023995358125787014,0.22998520363917574,1863
1848,13,GAM,100-150,3.8749967875,23.694727106016437,0.05947125405302378,0.9236995886081778,80
1849,13,GAM,150-250,,,,,0
1850,13,IZT,0-25,0.9258427624980812,8.150656926985976,0.09035158953706435,2.7428297004404316e-32,4482
1851,13,IZT,25-50,-1.919771680235988,13.575646895535037,0.032876657954385435,0.05011890251881368,1695
1852,13,IZT,50-100,-0.29104323404255344,17.093611225546752,0.02138981363850967,0.433081271675967,1645
1853,13,IZT,100-150,16.67382488888889,20.374498263026037,0.07822193624945284,0.6122662599456966,90
1854,13,IZT,150-250,,,,,0
1855,13,CCA,0-25,1.6487543115366188,8.261437514113855,0.034061986710220093,0.00042685885371704135,3632
1856,13,CCA,25-50,0.2653860651685393,12.471570152912731,0.016242979596282403,0.5941585633164299,2225
1857,13,CCA,50-100,1.5103882816834049,17.628684967036182,0.007011484307475002,0.9999384078709755,2091
1858,13,CCA,100-150,13.716369715517242,19.54872283600203,0.08035275822371235,0.42019666755005314,116
1859,13,CCA,150-250,,,,,0
1860,13,HGM,0-25,0.94081796475039,8.329078731672192,0.04893851001339894,1.91603506984279e-08,3846
1861,13,HGM,25-50,0.3016745645161291,12.646120986316008,0.017255048967717845,0.7164152573823359,1612
1862,13,HGM,50-100,5.097921657763975,17.440971790223493,0.014030518919157076,0.9046759538005082,1610
1863,13,HGM,100-150,22.373806962809915,18.241740931527385,0.051552087726741136,0.5240587483489816,242
1864,13,HGM,150-250,,,,,0
1865,13,LPR,0-25,3.6735525453909763,8.545785994873048,0.07892915246622736,1.1556543014771702e-22,4100
1866,13,LPR,25-50,4.417424074721009,13.227585818829873,0.060588907719897056,5.094413911773215e-07,2061
1867,13,LPR,50-100,7.421845001265022,18.617999438697723,0.0409944884493425,0.009568041283917895,1581
1868,13,LPR,100-150,14.159359145833333,21.493346659249493,0.09714544144002801,0.30521810615501294,96
1869,13,LPR,150-250,,,,,0
1870,13,MGH,0-25,2.20229742018056,8.173218012715079,0.05702604591150179,7.13570403305915e-13,4398
1871,13,MGH,25-50,0.054572721320346414,12.80992140203531,0.02151858920897709,0.3540738851913444,1848
1872,13,MGH,50-100,3.387086379426644,17.444788081670648,0.010651309848311419,0.9864063445791729,1779
1873,13,MGH,100-150,21.244668064516127,19.798463654414963,0.08513239780672177,0.7275729484337319,62
1874,13,MGH,150-250,,,,,0
1875,13,CAM,0-25,-0.35402642466880424,9.052643022027542,0.10451739236313329,1.1421112256409236e-25,2651
1876,13,CAM,25-50,-2.465835055288461,16.33132603159299,0.02922484986790841,0.46731325570634186,832
1877,13,CAM,50-100,-2.4417778536831483,20.640307561620887,0.020880769551339773,0.7723517644448097,991
1878,13,CAM,100-150,2.850601932432432,26.277532993711482,0.09452848887547355,0.4933927823226991,74
1879,13,CAM,150-250,,,,,0
1880,13,FAC,0-25,-0.5316935961891831,9.244122920294837,0.06562257884082778,5.470764225519303e-17,4419
1881,13,FAC,25-50,-2.352346156545961,13.836870493605032,0.024740552330445753,0.21825360603580524,1795
1882,13,FAC,50-100,-1.7495108270270268,18.27063833301131,0.025139835481088002,0.2393219589510147,1665
1883,13,FAC,100-150,19.544599666666667,22.616653073386292,0.14476094476788015,0.5097464415456991,30
1884,13,FAC,150-250,,,,,0
1885,13,TLA,0-25,-0.23270657827982857,7.872031693745371,0.06966332018535898,3.909171001887435e-21,4903
1886,13,TLA,25-50,-1.867227638025594,12.954451792791387,0.01325066612566661,0.9317397461733765,1641
1887,13,TLA,50-100,1.6759168655523253,16.068864169543733,0.017842795954048474,0.7663549234123449,1376
1888,13,TLA,100-150,22.113840090909093,15.177136440633836,0.2109411271620386,0.6389702536858892,11
1889,13,TLA,150-250,,,,,0
1890,13,MER,0-25,-2.0162345126589103,8.388133091922457,0.09335406498995075,1.2523274840035452e-36,4770
1891,13,MER,25-50,-3.3896667847565283,14.615544245007776,0.017336721649224396,0.7811390156345843,1417
1892,13,MER,50-100,0.3511950101735487,18.244516651796825,0.012895144258873392,0.9404895861562259,1671
1893,13,MER,100-150,9.54167644117647,21.94505630490001,0.0774542752249126,0.5471733043867455,102
1894,13,MER,150-250,,,,,0
1895,13,XAL,0-25,0.10471027158774364,7.651732169620233,0.10045600711961061,1.879247043169027e-41,4667
1896,13,XAL,25-50,-0.6995020953929542,11.974668401612197,0.037710239945082824,0.010250392893734283,1845
1897,13,XAL,50-100,1.0617061835526316,15.726363858012036,0.04834892732194243,0.0015834901814604843,1520
1898,13,XAL,100-150,-11.808241500000001,8.283890482055174,0.293399685372328,0.7909557774695467,4
1899,13,XAL,150-250,,,,,0
1900,13,LLA,0-25,0.2815704303925891,7.535921667989901,0.06208411354959664,1.2338819650449914e-15,4534
1901,13,LLA,25-50,-2.8581104824742267,11.792137326904,0.020875201406732824,0.36147510086452894,1940
1902,13,LLA,50-100,1.0930756751199449,14.534933935868983,0.023129350453779618,0.4097914136512518,1459
1903,13,LLA,100-150,20.274219725490198,15.95883899317201,0.07250770327578993,0.9335702261400993,51
1904,13,LLA,150-250,,,,,0
1905,13,TLI,0-25,1.0228367223450723,8.605731748408424,0.06598069809297225,6.393891835961461e-16,4089
1906,13,TLI,25-50,-4.634131420937841,13.85372343794545,0.02220130405764481,0.3218074235788033,1834
1907,13,TLI,50-100,-5.134619764375877,18.604290239053928,0.021826380938841483,0.49840161390775883,1426
1908,13,TLI,100-150,6.528842264150943,21.852825762292916,0.10648223883971247,0.549171414410245,53
1909,13,TLI,150-250,,,,,0
1910,13,UAX,0-25,1.3398227164851055,7.998283915570455,0.03899944942226252,5.822330906859107e-05,3424
1911,13,UAX,25-50,1.3905793445635528,12.97842009274043,0.04898054899065618,0.00015955361306335211,1959
1912,13,UAX,50-100,4.551088934647304,19.211598231938943,0.031366364116902856,0.04407366529515744,1928
1913,13,UAX,100-150,22.436240190082643,24.29551661408327,0.08771824044182719,0.2922085514312021,121
1914,13,UAX,150-250,,,,,0
1915,13,BJU,0-25,3.326231050463259,9.078297184015186,0.0456111600069668,4.262959901396767e-06,3130
1916,13,BJU,25-50,1.6279627835777124,12.909619547511314,0.025848296181934738,0.2011941178617639,1705
1917,13,BJU,50-100,2.1132852677345535,18.317316320971273,0.01991037701638665,0.48622451610012996,1748
1918,13,BJU,100-150,14.904574274336284,20.709101228936255,0.07538669611796656,0.5174978482443569,113
1919,13,BJU,150-250,,,,,0
1920,13,MPA,0-25,12.8476175,2.3432474999999986,0.3413447460685429,0.9332490989253873,2
1921,13,MPA,25-50,4.00411841844946,11.33829821163614,0.035162131092002946,6.5773222112681155e-06,5095
1922,13,MPA,50-100,-6.551797784457478,15.531313983135187,0.019748932977962652,0.2346633849633959,2728
1923,13,MPA,100-150,12.407923499999999,17.315656564129092,0.2794240073685567,0.8316027418816081,4
1924,13,MPA,150-250,,,,,0
1925,13,MON,0-25,3.111882868271639,9.400401673403433,0.1009219321923377,2.599323569958093e-32,3593
1926,13,MON,25-50,-1.6751473060965283,13.261904818696637,0.014794346081661247,0.6736824434179243,2362
1927,13,MON,50-100,-2.610230331709957,13.730185876396588,0.013713921602774626,0.8729529172667762,1848
1928,13,MON,100-150,25.068453333333334,3.515096448201041,0.22972912693859737,0.9879620103018627,3
1929,13,MON,150-250,,,,,0
1930,13,NEZ,0-25,0.9035715433342658,8.737768688631107,0.04421254119407436,1.6446103468540709e-06,3575
1931,13,NEZ,25-50,-5.599085133601205,13.995821889034014,0.019665471742689067,0.4192074567584154,1991
1932,13,NEZ,50-100,-7.804589299196787,16.813871018877837,0.010441035266963883,0.9963150984313187,1494
1933,13,NEZ,100-150,18.230676250000002,5.537931109353219,0.20808213110169227,0.9817037647405359,4
1934,13,NEZ,150-250,,,,,0
1935,13,INN,0-25,8.307404763157896,7.899978241836624,0.0988002290700688,0.8169515930890492,38
1936,13,INN,25-50,3.6342835787933363,11.235484288326262,0.0391361966504038,2.39048057928181e-06,4442
1937,13,INN,50-100,-3.6031942172682236,16.14463192283148,0.024212829592069496,0.3729374454211368,1413
1938,13,INN,100-150,,,,,0
1939,13,INN,150-250,,,,,0
1940,13,AJM,0-25,4.810354898846495,8.612872677407903,0.05581275656437573,0.0017139925817655994,1127
1941,13,AJM,25-50,3.39244558721069,11.447391956367388,0.030335003648123693,0.0008748386069743531,4191
1942,13,AJM,50-100,3.755735947053407,17.185276889607316,0.010967533777101912,0.953789255158056,2172
1943,13,AJM,100-150,21.14251341666667,18.538699729867044,0.08682136813978325,0.8316682567719311,48
1944,13,AJM,150-250,,,,,0
1945,13,VIF,0-25,2.4248739473087815,7.902699473076847,0.06706647165610902,1.2502875218426685e-15,3883
1946,13,VIF,25-50,-4.78717741581432,12.68851566618171,0.03973972903407069,0.0006334289874031677,2542
1947,13,VIF,50-100,0.2833781510658014,15.592131842298631,0.016053509341759475,0.9394789378920957,1079
1948,13,VIF,100-150,24.8184406,25.786490490504036,0.2826984062890333,0.7310032190956904,5
1949,13,VIF,150-250,,,,,0
1950,14,UIZ,0-25,1.010801805526316,7.993377343581325,0.0735163205939614,1.7453151938609623e-18,3838
1951,14,UIZ,25-50,-2.572249128428094,13.707052945365893,0.01934541580590632,0.6233686306646031,1495
1952,14,UIZ,50-100,-3.3090353983115888,16.89356075602812,0.021829848720017364,0.556290251520712,1303
1953,14,UIZ,100-150,,,,,0
1954,14,UIZ,150-250,,,,,0
1955,14,AJU,0-25,7.927663641450313,8.92308603785022,0.07250128827279367,1.4968613224319381e-05,1117
1956,14,AJU,25-50,-0.809639887056884,14.067870608196849,0.04422482943082756,0.00014637690960293432,2426
1957,14,AJU,50-100,-15.831682774559196,18.85387415363194,0.02682490181688668,0.6075124626335053,794
1958,14,AJU,100-150,,,,,0
1959,14,AJU,150-250,,,,,0
1960,14,ATI,0-25,3.363124362754453,7.918867500093794,0.06320346539789379,2.3170473513942877e-11,3144
1961,14,ATI,25-50,3.7416576124031002,11.928482672731763,0.01477153911760809,0.8830702434496295,1548
1962,14,ATI,50-100,7.484883993253373,15.236047138742402,0.028710430194373804,0.2172909514580128,1334
1963,14,ATI,100-150,25.858077758620688,16.314362688114898,0.12120004537845436,0.7430777368526356,29
1964,14,ATI,150-250,,,,,0
1965,14,CUA,0-25,-3.0117744594111184,9.255431839734834,0.030192583597847267,0.002597059889660087,3634
1966,14,CUA,25-50,-3.1281413857199842,12.155954066064876,0.016755414887456743,0.47716777286079226,2507
1967,14,CUA,50-100,0.8971436640530752,20.563175072570473,0.030614425640532295,0.08755578336563519,1658
1968,14,CUA,100-150,8.007742125,31.730546016696117,0.18769554754585704,0.5630646496544233,16
1969,14,CUA,150-250,,,,,0
1970,14,SFE,0-25,3.366071147802029,8.436620208530401,0.06661911555931971,5.373022475907505e-13,3253
1971,14,SFE,25-50,1.2511441844580777,12.525105410110298,0.015288106676589974,0.6115485704273484,2445
1972,14,SFE,50-100,3.9028677608554765,18.72679115670113,0.03312958467541466,0.06611110506529916,1543
1973,14,SFE,100-150,20.92137688636364,18.6497115042951,0.10471821519198055,0.6811486289918788,44
1974,14,SFE,150-250,,,,,0
1975,14,SAG,0-25,1.2606060177833278,8.079215117786221,0.07466914758845222,2.1455625446100436e-15,3083
1976,14,SAG,25-50,-3.3675105121781486,11.960548135179687,0.04374929629916946,0.007920004053975593,1437
1977,14,SAG,50-100,-4.299985446428571,13.967798029469673,0.015287309725835252,0.9768151965459685,952
1978,14,SAG,100-150,,,,,0
1979,14,SAG,150-250,,,,,0
1980,14,CUT,0-25,4.178287146580568,7.744374996440457,0.0823355700112457,2.4677104030235633e-25,4220
1981,14,CUT,25-50,-1.3005930906618315,13.270346908119347,0.011278764300788016,0.938646115112895,2206
1982,14,CUT,50-100,-5.121754005453306,16.199127014639082,0.039236647440545114,0.02126232428930967,1467
1983,14,CUT,100-150,,,,,0
1984,14,CUT,150-250,,,,,0
1985,14,PED,0-25,-2.099999169060052,9.293123969082556,0.06870942043823897,3.63265240251212e-16,3830
1986,14,PED,25-50,-4.402158853211009,13.819542755916947,0.012598581949236354,0.9266479099006594,1853
1987,14,PED,50-100,-2.417169645844649,19.20628209994192,0.01278361680447715,0.9204617301030787,1841
1988,14,PED,100-150,7.174895037837839,22.973082659067646,0.033809553244531276,0.9793806217286753,185
1989,14,PED,150-250,,,,,0
1990,14,TAH,0-25,2.693659609647228,8.092283984496902,0.06907401852909079,5.71503284097551e-12,2778
1991,14,TAH,25-50,-3.07843927184466,13.803432105445381,0.04907740912604741,2.9247784059034456e-06,2781
1992,14,TAH,50-100,-11.62880558300944,17.38972607064821,0.01616578315593742,0.7279330203322518,1801
1993,14,TAH,100-150,,,,,0
1994,14,TAH,150-250,,,,,0
1995,14,GAM,0-25,4.5872019068648076,9.14548231933679,0.06057089314114239,1.4401957357738694e-12,3802
1996,14,GAM,25-50,-2.2971249580318376,14.267583209073354,0.026256863742387226,0.11270096973922794,2073
1997,14,GAM,50-100,-5.2811857880405775,17.613617404210945,0.022368581068116067,0.30133564672418656,1873
1998,14,GAM,100-150,4.2813892159090905,22.87885373071304,0.049896084321183476,0.9730978840454878,88
1999,14,GAM,150-250,,,,,0
2000,14,IZT,0-25,0.6676864013257828,8.121704886841156,0.08247140933285424,4.320409357286913e-27,4503
2001,14,IZT,25-50,-1.4043898544226046,13.695096096481322,0.028058868695919226,0.15114132925900747,1628
2002,14,IZT,50-100,0.007273115497937488,17.142249365863442,0.015721176791939018,0.7895008613134327,1697
2003,14,IZT,100-150,13.951094243902437,19.71636242912224,0.08107578145749045,0.624303129432359,82
2004,14,IZT,150-250,,,,,0
2005,14,CCA,0-25,3.136592022790202,8.248774672421247,0.04670092366532269,1.476412497529895e-07,3756
2006,14,CCA,25-50,-0.7749239948837209,12.46178715194428,0.011343522922557803,0.9418818904196278,2150
2007,14,CCA,50-100,1.0317241693587857,17.837063231420878,0.011700910331517322,0.9392903827787771,2043
2008,14,CCA,100-150,14.545736330708658,19.47477165654136,0.10167542894699366,0.1350174617339339,127
2009,14,CCA,150-250,,,,,0
2010,14,HGM,0-25,1.7205545752467792,8.219852859359708,0.052735561838054945,1.3502210246339282e-09,3788
2011,14,HGM,25-50,0.3178940231179608,12.839691327129433,0.02561213104482979,0.21470719667729088,1687
2012,14,HGM,50-100,5.095828706179067,17.60268916940241,0.017521092901247926,0.7080639302956242,1586
2013,14,HGM,100-150,22.6644776,19.374519385137532,0.05205674234449709,0.4783127711265861,255
2014,14,HGM,150-250,,,,,1
2015,14,LPR,0-25,4.338280650007323,8.40376733653866,0.09882462245165968,2.779314168416724e-35,4097
2016,14,LPR,25-50,4.724987338624339,13.178592152558567,0.06082334099802689,3.9637558442101733e-07,2079
2017,14,LPR,50-100,7.411476379417235,18.679271985601016,0.0467880162802754,0.0016571999255006265,1613
2018,14,LPR,100-150,12.239431666666668,23.715627779901958,0.08548636627868456,0.6372759162387217,72
2019,14,LPR,150-250,,,,,0
2020,14,MGH,0-25,2.82555344358488,8.327310770316386,0.05839215613759213,1.942598858907216e-13,4385
2021,14,MGH,25-50,0.05506576997319043,13.0166059898088,0.024012003159261386,0.22877604007495278,1865
2022,14,MGH,50-100,2.6821003843137254,17.457825513599317,0.0157178148447219,0.7636918343427569,1785
2023,14,MGH,100-150,22.85992283333333,18.647659488656497,0.1128121895475912,0.4642241933690454,54
2024,14,MGH,150-250,,,,,0
2025,14,CAM,0-25,-0.7778957067030808,8.957893243894793,0.10968908582684761,5.2836426850519965e-28,2629
2026,14,CAM,25-50,-3.7061740782508634,15.943854146993559,0.027499442713409372,0.5179658391456892,869
2027,14,CAM,50-100,-3.0111588809012875,20.653817728533067,0.016620624361203706,0.955215284811058,932
2028,14,CAM,100-150,2.080086670588236,24.83963693976895,0.0715619934816275,0.7493899972608461,85
2029,14,CAM,150-250,,,,,0
2030,14,FAC,0-25,-0.7349998269706693,8.923778170915593,0.07520726645805181,6.510053110274631e-22,4364
2031,14,FAC,25-50,-2.0747656244635198,13.89708051943547,0.01936742908120387,0.4806323476655058,1864
2032,14,FAC,50-100,-1.9013860375985447,18.232484050276298,0.025622296065169636,0.2252520116575053,1649
2033,14,FAC,100-150,17.508488424242422,18.98051666205403,0.14739971448152267,0.42910868642711175,33
2034,14,FAC,150-250,,,,,0
2035,14,TLA,0-25,0.05204182855441161,7.8444628014694375,0.08029754018106278,3.1647288163949705e-28,4953
2036,14,TLA,25-50,-2.419795573789846,13.039466197298978,0.017051471547283537,0.7015436650841664,1694
2037,14,TLA,50-100,0.7762406920062698,16.20661214963018,0.02290040147365824,0.5077704057184202,1276
2038,14,TLA,100-150,18.429803249999996,14.217480435003672,0.12434476234658798,0.9811277415934767,12
2039,14,TLA,150-250,,,,,0
2040,14,MER,0-25,-1.8715625785773415,8.433192776129898,0.0955079433348518,1.9674721280929062e-38,4784
2041,14,MER,25-50,-3.0107705806228373,14.841367174927383,0.014139556450301682,0.9308212526540603,1445
2042,14,MER,50-100,0.07155649938949914,18.32065940744054,0.01470416806624908,0.8653878845993788,1638
2043,14,MER,100-150,7.145243427272726,22.49204854571918,0.07439196558315209,0.551404462712442,110
2044,14,MER,150-250,,,,,0
2045,14,XAL,0-25,0.15477633322918902,7.603556315473458,0.10969601093995546,1.9871294236080165e-49,4673
2046,14,XAL,25-50,-0.9120600095389507,12.22127588158423,0.049732868431787314,0.00017020234275805555,1887
2047,14,XAL,50-100,0.9008316961250846,15.874034254792031,0.05189462217133184,0.0006975165925192434,1471
2048,14,XAL,100-150,-10.427846499999998,15.346203471840415,0.4122784467340337,0.39909796556469945,4
2049,14,XAL,150-250,,,,,0
2050,14,LLA,0-25,-0.2678040113275111,7.718630098678408,0.06974371133464763,8.13540568999861e-20,4580
2051,14,LLA,25-50,-3.0552625557324844,12.073725092666237,0.020765139278990152,0.38568540440258725,1884
2052,14,LLA,50-100,1.422525142469471,14.454285758982115,0.01640226787727722,0.8163231878953822,1474
2053,14,LLA,100-150,20.882672307692303,16.286761894345208,0.1007380224486995,0.7866381332499417,39
2054,14,LLA,150-250,,,,,0
2055,14,TLI,0-25,1.1675926532513898,8.844788193826682,0.0762747738900601,2.2251852863191162e-21,4137
2056,14,TLI,25-50,-4.184641930839002,13.853895959172213,0.022272368466201453,0.3406879179903892,1764
